state,year,month,deaths
TX,2017,September,197642.0
TX,2017,October,198517.0
TX,2017,November,199276.0
TX,2015,January,2577.0
TX,2015,February,2520.0
TX,2015,March,2544.0
TX,2015,April,2533.0
TX,2015,May,2539.0
TX,2015,June,2517.0
TX,2015,July,2564.0
TX,2015,August,2590.0
TX,2015,September,2615.0
TX,2015,October,2625.0
TX,2015,November,2591.0
TX,2015,December,2579.0
TX,2016,January,2593.0
TX,2016,February,2645.0
TX,2016,March,2645.0
TX,2016,April,2685.0
TX,2016,May,2697.0
TX,2016,June,2724.0
TX,2016,July,2731.0
TX,2016,August,2741.0
TX,2016,September,2762.0
TX,2016,October,2749.0
TX,2016,November,2773.0
TX,2016,December,2812.0
TX,2017,January,2809.0
TX,2017,February,2812.0
TX,2017,March,2813.0
TX,2017,April,2798.0
TX,2017,May,2829.0
TX,2017,June,2838.0
TX,2017,July,2878.0
TX,2017,August,2854.0
TX,2017,September,2863.0
TX,2017,October,2874.0
TX,2017,November,2922.0
US,2015,January,5496.0
US,2015,February,5592.0
US,2015,March,5729.0
US,2015,April,5908.0
US,2015,May,5987.0
US,2015,June,6022.0
US,2015,July,6150.0
US,2015,August,6287.0
US,2015,September,6437.0
US,2015,October,6590.0
US,2015,November,6720.0
US,2015,December,6841.0
US,2016,January,6988.0
US,2016,February,7151.0
US,2016,March,7358.0
US,2016,April,7606.0
US,2016,May,7842.0
US,2016,June,8117.0
US,2016,July,8513.0
US,2016,August,8869.0
US,2016,September,9265.0
US,2016,October,9639.0
US,2016,November,10054.0
US,2016,December,10458.0
US,2017,January,10950.0
US,2017,February,11297.0
US,2017,March,11648.0
US,2017,April,12033.0
US,2017,May,12382.0
US,2017,June,12802.0
US,2017,July,12982.0
US,2017,August,13275.0
US,2017,September,13450.0
US,2017,October,13574.0
US,2017,November,13652.0
US,2015,January,10788.0
US,2015,February,11002.0
US,2015,March,11167.0
US,2015,April,11471.0
US,2015,May,11675.0
US,2015,June,11805.0
US,2015,July,11985.0
US,2015,August,12201.0
US,2015,September,12527.0
US,2015,October,12700.0
US,2015,November,12972.0
US,2015,December,13051.0
US,2016,January,13221.0
US,2016,February,13479.0
US,2016,March,13767.0
US,2016,April,14010.0
US,2016,May,14166.0
US,2016,June,14410.0
US,2016,July,14681.0
US,2016,August,14859.0
US,2016,September,14912.0
US,2016,October,14984.0
US,2016,November,15143.0
US,2016,December,15551.0
US,2017,January,15861.0
US,2017,February,15956.0
US,2017,March,16002.0
US,2017,April,15979.0
US,2017,May,16091.0
US,2017,June,16107.0
US,2017,July,15979.0
US,2017,August,15923.0
US,2017,September,15864.0
US,2017,October,15785.0
US,2017,November,15594.0
US,2015,January,3413.0
US,2015,February,3372.0
US,2015,March,3387.0
US,2015,April,3401.0
US,2015,May,3421.0
US,2015,June,3392.0
US,2015,July,3341.0
US,2015,August,3345.0
US,2015,September,3393.0
US,2015,October,3385.0
US,2015,November,3331.0
US,2015,December,3309.0
US,2016,January,3276.0
US,2016,February,3292.0
US,2016,March,3285.0
US,2016,April,3327.0
US,2016,May,3299.0
US,2016,June,3356.0
US,2016,July,3393.0
US,2016,August,3392.0
US,2016,September,3339.0
US,2016,October,3343.0
US,2016,November,3373.0
US,2016,December,3390.0
US,2017,January,3387.0
US,2017,February,3353.0
US,2017,March,3351.0
US,2017,April,3298.0
US,2017,May,3285.0
US,2017,June,3225.0
US,2017,July,3198.0
US,2017,August,3178.0
US,2017,September,3188.0
US,2017,October,3155.0
US,2017,November,3147.0
US,2015,January,12269.0
US,2015,February,12237.0
US,2015,March,12267.0
US,2015,April,12356.0
US,2015,May,12474.0
US,2015,June,12555.0
US,2015,July,12574.0
US,2015,August,12649.0
US,2015,September,12707.0
US,2015,October,12773.0
US,2015,November,12737.0
US,2015,December,12747.0
US,2016,January,12729.0
US,2016,February,12878.0
US,2016,March,13052.0
US,2016,April,13266.0
US,2016,May,13356.0
US,2016,June,13528.0
US,2016,July,13698.0
US,2016,August,13830.0
US,2016,September,13926.0
US,2016,October,14072.0
US,2016,November,14269.0
US,2016,December,14534.0
US,2017,January,14716.0
US,2017,February,14765.0
US,2017,March,14778.0
US,2017,April,14815.0
US,2017,May,14933.0
US,2017,June,14883.0
US,2017,July,14903.0
US,2017,August,14826.0
US,2017,September,14795.0
US,2017,October,14664.0
US,2017,November,14530.0
US,2015,January,47523.0
US,2015,February,47725.0
US,2015,March,48198.0
US,2015,April,48748.0
US,2015,May,49293.0
US,2015,June,49691.0
US,2015,July,50301.0
US,2015,August,50834.0
US,2015,September,51575.0
US,2015,October,52114.0
US,2015,November,52386.0
US,2015,December,52623.0
US,2016,January,52902.0
US,2016,February,53834.0
US,2016,March,54781.0
US,2016,April,55763.0
US,2016,May,56465.0
US,2016,June,57428.0
US,2016,July,58525.0
US,2016,August,59417.0
US,2016,September,60147.0
US,2016,October,61062.0
US,2016,November,62340.0
US,2016,December,63938.0
US,2017,January,65547.0
US,2017,February,66146.0
US,2017,March,66772.0
US,2017,April,67334.0
US,2017,May,68132.0
US,2017,June,68848.0
US,2017,July,69135.0
US,2017,August,69559.0
US,2017,September,70070.0
US,2017,October,70057.0
US,2017,November,69948.0
US,2015,January,28986.0
US,2015,February,29269.0
US,2015,March,29609.0
US,2015,April,30240.0
US,2015,May,30745.0
US,2015,June,31068.0
US,2015,July,31392.0
US,2015,August,31767.0
US,2015,September,32337.0
US,2015,October,32775.0
US,2015,November,33040.0
US,2015,December,33203.0
US,2016,January,33531.0
US,2016,February,34251.0
US,2016,March,35062.0
US,2016,April,35837.0
US,2016,May,36423.0
US,2016,June,37187.0
US,2016,July,38075.0
US,2016,August,38856.0
US,2016,September,39437.0
US,2016,October,40149.0
US,2016,November,41126.0
US,2016,December,42435.0
US,2017,January,43669.0
US,2017,February,44244.0
US,2017,March,44723.0
US,2017,April,45116.0
US,2017,May,45704.0
US,2017,June,46233.0
US,2017,July,46483.0
US,2017,August,46840.0
US,2017,September,47263.0
US,2017,October,47320.0
US,2017,November,47292.0
US,2015,January,4402.0
US,2015,February,4449.0
US,2015,March,4586.0
US,2015,April,4675.0
US,2015,May,4785.0
US,2015,June,4957.0
US,2015,July,5081.0
US,2015,August,5259.0
US,2015,September,5450.0
US,2015,October,5571.0
US,2015,November,5689.0
US,2015,December,5777.0
US,2016,January,5922.0
US,2016,February,6072.0
US,2016,March,6174.0
US,2016,April,6320.0
US,2016,May,6459.0
US,2016,June,6597.0
US,2016,July,6838.0
US,2016,August,6991.0
US,2016,September,7047.0
US,2016,October,7197.0
US,2016,November,7362.0
US,2016,December,7610.0
US,2017,January,7825.0
US,2017,February,8036.0
US,2017,March,8239.0
US,2017,April,8478.0
US,2017,May,8777.0
US,2017,June,9031.0
US,2017,July,9240.0
US,2017,August,9424.0
US,2017,September,9729.0
US,2017,October,9953.0
US,2017,November,10135.0
US,2015,January,5766.0
US,2015,February,6079.0
US,2015,March,6390.0
US,2015,April,6868.0
US,2015,May,7254.0
US,2015,June,7551.0
US,2015,July,7890.0
US,2015,August,8216.0
US,2015,September,8669.0
US,2015,October,9101.0
US,2015,November,9397.0
US,2015,December,9610.0
US,2016,January,9946.0
US,2016,February,10585.0
US,2016,March,11351.0
US,2016,April,12048.0
US,2016,May,12802.0
US,2016,June,13562.0
US,2016,July,14417.0
US,2016,August,15256.0
US,2016,September,16111.0
US,2016,October,17027.0
US,2016,November,18171.0
US,2016,December,19500.0
US,2017,January,20920.0
US,2017,February,21823.0
US,2017,March,22632.0
US,2017,April,23304.0
US,2017,May,24065.0
US,2017,June,24936.0
US,2017,July,25581.0
US,2017,August,26379.0
US,2017,September,27116.0
US,2017,October,27573.0
US,2017,November,27902.0
UT,2015,January,17303.0
UT,2015,February,17431.0
UT,2015,March,17543.0
UT,2015,April,17578.0
UT,2015,May,17660.0
UT,2015,June,17739.0
UT,2015,July,17792.0
UT,2015,August,17861.0
UT,2015,September,17834.0
UT,2015,October,17898.0
UT,2015,November,17881.0
UT,2015,December,17845.0
UT,2016,January,17813.0
UT,2016,February,17940.0
UT,2016,March,18065.0
UT,2016,April,18171.0
UT,2016,May,18259.0
UT,2016,June,18315.0
UT,2016,July,18426.0
UT,2016,August,18480.0
UT,2016,September,18531.0
UT,2016,October,18457.0
UT,2016,November,18389.0
UT,2016,December,18498.0
UT,2017,January,18572.0
UT,2017,February,18505.0
UT,2017,March,18483.0
UT,2017,April,18456.0
UT,2017,May,18410.0
UT,2017,June,18402.0
UT,2017,July,18334.0
UT,2017,August,18361.0
UT,2017,September,18490.0
UT,2017,October,18617.0
UT,2017,November,18747.0
UT,2015,January,619.0
UT,2015,February,606.0
UT,2015,March,606.0
UT,2015,April,614.0
UT,2015,May,599.0
UT,2015,June,603.0
UT,2015,July,596.0
UT,2015,August,607.0
UT,2015,September,622.0
UT,2015,October,655.0
UT,2015,November,657.0
UT,2015,December,649.0
UT,2016,January,672.0
UT,2016,February,689.0
UT,2016,March,710.0
UT,2016,April,707.0
UT,2016,May,716.0
UT,2016,June,714.0
UT,2016,July,715.0
UT,2016,August,717.0
UT,2016,September,694.0
UT,2016,October,682.0
UT,2016,November,667.0
UT,2016,December,650.0
UT,2017,January,641.0
UT,2017,February,643.0
UT,2017,March,621.0
UT,2017,April,619.0
UT,2017,May,612.0
UT,2017,June,615.0
UT,2017,July,621.0
UT,2017,August,616.0
UT,2017,September,618.0
UT,2017,October,613.0
UT,2017,November,627.0
UT,2016,March,505.0
UT,2016,April,501.0
UT,2016,May,509.0
UT,2016,June,512.0
UT,2016,July,514.0
UT,2016,August,521.0
UT,2016,September,506.0
UT,2016,October,503.0
VA,2017,July,506.0
VA,2017,August,524.0
VA,2017,September,534.0
VA,2017,October,529.0
VA,2017,November,524.0
VA,2015,January,63414.0
VA,2015,February,63896.0
VA,2015,March,64114.0
VA,2015,April,64331.0
VA,2015,May,64403.0
VA,2015,June,64455.0
VA,2015,July,64525.0
VA,2015,August,64848.0
VA,2015,September,65030.0
VA,2015,October,65166.0
VA,2015,November,65089.0
VA,2015,December,64760.0
VA,2016,January,64036.0
VA,2016,February,63994.0
VA,2016,March,64135.0
VA,2016,April,64102.0
VA,2016,May,64400.0
VA,2016,June,64560.0
VA,2016,July,64782.0
VA,2016,August,64813.0
VA,2016,September,64726.0
VA,2016,October,64975.0
VA,2016,November,65204.0
VA,2016,December,65580.0
VA,2017,January,65966.0
VA,2017,February,66108.0
VA,2017,March,66447.0
VA,2017,April,66750.0
VA,2017,May,66772.0
VA,2017,June,66966.0
VA,2017,July,66942.0
VA,2017,August,67016.0
VA,2017,September,67362.0
VA,2017,October,67354.0
VA,2017,November,67382.0
VA,2015,January,959.0
VA,2015,February,980.0
VA,2015,March,968.0
VA,2015,April,966.0
VA,2015,May,973.0
VA,2015,June,984.0
VA,2015,July,976.0
VA,2015,August,994.0
VA,2015,September,1009.0
VA,2015,October,1016.0
VA,2015,November,992.0
VA,2015,December,1002.0
VA,2016,January,1006.0
VA,2016,February,1051.0
VA,2016,March,1107.0
VA,2016,April,1131.0
VA,2016,May,1160.0
VA,2016,June,1186.0
VA,2016,July,1214.0
VA,2016,August,1229.0
VA,2016,September,1260.0
VA,2016,October,1287.0
VA,2016,November,1340.0
VA,2016,December,1356.0
VA,2017,January,1392.0
VA,2017,February,1402.0
VA,2017,March,1393.0
VA,2017,April,1406.0
VA,2017,May,1414.0
VA,2017,June,1427.0
VA,2017,July,1439.0
VA,2017,August,1452.0
VA,2017,September,1437.0
VA,2017,October,1420.0
VA,2017,November,1420.0
VA,2015,January,748.0
VA,2015,February,763.0
VA,2015,March,754.0
VA,2015,April,751.0
VA,2015,May,760.0
VA,2015,June,771.0
VA,2015,July,767.0
VA,2015,August,780.0
VA,2015,September,793.0
VA,2015,October,812.0
VA,2015,November,794.0
VA,2015,December,802.0
VA,2016,January,804.0
VA,2016,February,855.0
VA,2016,March,902.0
VA,2016,April,926.0
VA,2016,May,951.0
VA,2016,June,976.0
VA,2016,July,994.0
VA,2016,August,1009.0
VA,2016,September,1028.0
VA,2016,October,1056.0
VA,2016,November,1097.0
VA,2016,December,1117.0
VA,2017,January,1148.0
VA,2017,February,1151.0
VA,2017,March,1140.0
VA,2017,April,1146.0
VA,2017,May,1146.0
VA,2017,June,1150.0
VA,2017,July,1170.0
VA,2017,August,1190.0
VA,2017,September,1188.0
VA,2017,October,1160.0
VA,2017,November,1167.0
VA,2016,August,514.0
VA,2016,September,534.0
VA,2016,October,562.0
VA,2016,November,610.0
VA,2016,December,650.0
VA,2017,January,694.0
VA,2017,February,703.0
VA,2017,March,696.0
VA,2017,April,691.0
VA,2017,May,697.0
VA,2017,June,712.0
VA,2017,July,736.0
VA,2017,August,758.0
VA,2017,September,765.0
VA,2017,October,757.0
VA,2017,November,772.0
VT,2015,January,5573.0
VT,2015,February,5639.0
VT,2015,March,5683.0
VT,2015,April,5776.0
VT,2015,May,5799.0
VT,2015,June,5819.0
VT,2015,July,5816.0
VT,2015,August,5793.0
VT,2015,September,5748.0
VT,2015,October,5711.0
VT,2015,November,5737.0
VT,2015,December,5770.0
VT,2016,January,5734.0
VT,2016,February,5710.0
VT,2016,March,5729.0
VT,2016,April,5666.0
VT,2016,May,5671.0
VT,2016,June,5670.0
VT,2016,July,5715.0
VT,2016,August,5728.0
VT,2016,September,5754.0
VT,2016,October,5775.0
VT,2016,November,5749.0
VT,2016,December,5787.0
VT,2017,January,5821.0
VT,2017,February,5799.0
VT,2017,March,5792.0
VT,2017,April,5838.0
VT,2017,May,5815.0
VT,2017,June,5811.0
VT,2017,July,5781.0
VT,2017,August,5780.0
VT,2017,September,5774.0
VT,2017,October,5763.0
VT,2017,November,5779.0
WA,2015,February,52591.0
WA,2015,January,52487.0
WA,2015,March,52850.0
WA,2015,April,53014.0
WA,2015,May,53397.0
WA,2015,June,53657.0
WA,2015,July,53954.0
WA,2015,August,54015.0
WA,2015,September,54328.0
WA,2015,October,54453.0
WA,2015,November,54460.0
WA,2015,December,54629.0
WA,2016,January,54442.0
WA,2016,February,54675.0
WA,2016,March,54741.0
WA,2016,April,54840.0
WA,2016,May,54753.0
WA,2016,June,54715.0
WA,2016,July,54657.0
WA,2016,August,54630.0
WA,2016,September,54583.0
WA,2016,October,54690.0
WA,2016,November,54609.0
WA,2016,December,54767.0
WA,2017,January,55778.0
WA,2017,February,56091.0
WA,2017,March,56124.0
WA,2017,April,56114.0
WA,2017,May,56195.0
WA,2017,June,56115.0
WA,2017,July,56178.0
WA,2017,August,56504.0
WA,2017,September,56598.0
WA,2017,October,56639.0
WA,2017,November,57002.0
WA,2015,January,996.0
WA,2015,February,1000.0
WA,2015,March,1018.0
WA,2015,April,1017.0
WA,2015,May,1020.0
WA,2015,June,1050.0
WA,2015,July,1068.0
WA,2015,August,1066.0
WA,2015,September,1090.0
WA,2015,October,1099.0
WA,2015,November,1110.0
WA,2015,December,1109.0
WA,2016,January,1134.0
WA,2016,February,1139.0
WA,2016,March,1137.0
WA,2016,April,1165.0
WA,2016,May,1163.0
WA,2016,June,1162.0
WA,2016,July,1177.0
WA,2016,August,1183.0
WA,2016,September,1171.0
WA,2016,October,1155.0
WA,2016,November,1127.0
WA,2016,December,1117.0
WA,2017,January,1106.0
WA,2017,February,1109.0
WA,2017,March,1121.0
WA,2017,April,1097.0
WA,2017,May,1093.0
WA,2017,June,1068.0
WA,2017,July,1060.0
WA,2017,August,1065.0
WA,2017,September,1091.0
WA,2017,October,1108.0
WA,2017,November,1126.0
WA,2015,January,678.0
WA,2015,February,674.0
WA,2015,March,686.0
WA,2015,April,683.0
WA,2015,May,684.0
WA,2015,June,691.0
WA,2015,July,691.0
WA,2015,August,694.0
WA,2015,September,704.0
WA,2015,October,705.0
WA,2015,November,704.0
WA,2015,December,702.0
WA,2016,January,721.0
WA,2016,February,722.0
WA,2016,March,722.0
WA,2016,April,751.0
WA,2016,May,742.0
WA,2016,June,750.0
WA,2016,July,768.0
WA,2016,August,766.0
WA,2016,September,758.0
WA,2016,October,748.0
WA,2016,November,725.0
WA,2016,December,721.0
WA,2017,January,709.0
WA,2017,February,707.0
WA,2017,March,722.0
WA,2017,April,689.0
WA,2017,May,689.0
WA,2017,June,675.0
WA,2017,July,667.0
WA,2017,August,669.0
WA,2017,September,691.0
WA,2017,October,700.0
WA,2017,November,721.0
WI,2016,June,51012.0
WI,2015,January,50658.0
WI,2015,February,50801.0
WI,2015,March,51128.0
WI,2015,April,51340.0
WI,2015,May,51231.0
WI,2015,June,51287.0
WI,2015,July,51319.0
WI,2015,August,51338.0
WI,2015,September,51390.0
WI,2015,October,51449.0
WI,2015,November,51286.0
WI,2015,December,51074.0
WI,2016,January,50651.0
WI,2016,February,50878.0
WI,2016,March,50880.0
WI,2016,April,50822.0
WI,2016,May,51035.0
WI,2016,July,51026.0
WI,2016,August,51239.0
WI,2016,September,51256.0
WI,2016,October,51210.0
WI,2016,November,51336.0
WI,2016,December,51650.0
WI,2017,January,51927.0
WI,2017,February,51898.0
WI,2017,March,51835.0
WI,2017,April,51847.0
WI,2017,May,52006.0
WI,2017,June,52184.0
WI,2017,July,52302.0
WI,2017,August,52300.0
WI,2017,September,52421.0
WI,2017,October,52432.0
WI,2017,November,52561.0
WI,2015,January,849.0
WI,2015,February,872.0
WI,2015,March,872.0
WI,2015,April,871.0
WI,2015,May,862.0
WI,2015,June,860.0
WI,2015,July,849.0
WI,2015,August,836.0
WI,2015,September,880.0
WI,2015,October,887.0
WI,2015,November,867.0
WI,2015,December,873.0
WI,2016,January,895.0
WI,2016,February,912.0
WI,2016,March,924.0
WI,2016,April,934.0
WI,2016,May,968.0
WI,2016,June,972.0
WI,2016,July,1004.0
WI,2016,August,1054.0
WI,2016,September,1056.0
WI,2016,October,1062.0
WI,2016,November,1066.0
WI,2016,December,1079.0
WI,2017,January,1101.0
WI,2017,February,1105.0
WI,2017,March,1096.0
WI,2017,April,1093.0
WI,2017,May,1094.0
WI,2017,June,1123.0
WI,2017,July,1132.0
WI,2017,August,1132.0
WI,2017,September,1127.0
WI,2017,October,1139.0
WI,2017,November,1136.0
WV,2015,January,21732.0
WV,2015,February,21811.0
WV,2015,March,21882.0
WV,2015,April,22086.0
WV,2015,May,22201.0
WV,2015,June,22163.0
WV,2015,July,22290.0
WV,2015,August,22290.0
WV,2015,September,22294.0
WV,2015,October,22365.0
WV,2015,November,22251.0
WV,2015,December,22173.0
WV,2016,January,21943.0
WV,2016,February,21824.0
WV,2016,March,21804.0
WV,2016,April,21727.0
WV,2016,May,21717.0
WV,2016,June,21817.0
WV,2016,July,21830.0
WV,2016,August,21807.0
WV,2016,September,21845.0
WV,2016,October,21840.0
WV,2016,November,21916.0
WV,2016,December,21990.0
WV,2017,January,22173.0
WV,2017,February,22226.0
WV,2017,March,22371.0
WV,2017,April,22448.0
WV,2017,May,22418.0
WV,2017,June,22366.0
WV,2017,July,22279.0
WV,2017,August,22366.0
WV,2017,September,22294.0
WV,2017,October,22371.0
WV,2017,November,22420.0
WV,2015,January,644.0
WV,2015,February,653.0
WV,2015,March,671.0
WV,2015,April,683.0
WV,2015,May,681.0
WV,2015,June,681.0
WV,2015,July,684.0
WV,2015,August,682.0
WV,2015,September,686.0
WV,2015,October,717.0
WV,2015,November,719.0
WV,2015,December,729.0
WV,2016,January,731.0
WV,2016,February,755.0
WV,2016,March,757.0
WV,2016,April,764.0
WV,2016,May,779.0
WV,2016,June,804.0
WV,2016,July,809.0
WV,2016,August,821.0
WV,2016,September,838.0
WV,2016,October,824.0
WV,2016,November,856.0
WV,2016,December,879.0
WV,2017,January,911.0
WV,2017,February,929.0
WV,2017,March,948.0
WV,2017,April,982.0
WV,2017,May,988.0
WV,2017,June,1002.0
WV,2017,July,1021.0
WV,2017,August,1017.0
WV,2017,September,996.0
WV,2017,October,999.0
WV,2017,November,983.0
WV,2015,January,580.0
WV,2015,February,585.0
WV,2015,March,599.0
WV,2015,April,615.0
WV,2015,May,609.0
WV,2015,June,614.0
WV,2015,July,611.0
WV,2015,August,609.0
WV,2015,September,612.0
WV,2015,October,637.0
WV,2015,November,634.0
WV,2015,December,636.0
WV,2016,January,631.0
WV,2016,February,653.0
WV,2016,March,658.0
WV,2016,April,653.0
WV,2016,May,662.0
WV,2016,June,682.0
WV,2016,July,691.0
WV,2016,August,696.0
WV,2016,September,709.0
WV,2016,October,689.0
WV,2016,November,714.0
WV,2016,December,734.0
WV,2017,January,761.0
WV,2017,February,778.0
WV,2017,March,790.0
WV,2017,April,820.0
WV,2017,May,837.0
WV,2017,June,844.0
WV,2017,July,864.0
WV,2017,August,865.0
WV,2017,September,846.0
WV,2017,October,856.0
WV,2017,November,845.0
WV,2017,March,523.0
WV,2017,April,564.0
WV,2017,May,586.0
WV,2017,June,609.0
WV,2017,July,621.0
WV,2017,August,634.0
WV,2017,September,627.0
WV,2017,October,639.0
WV,2017,November,635.0
WY,2015,January,4365.0
WY,2015,February,4395.0
WY,2015,March,4456.0
WY,2015,April,4526.0
WY,2015,May,4507.0
WY,2015,June,4487.0
WY,2015,July,4521.0
WY,2015,August,4541.0
WY,2015,September,4508.0
WY,2015,October,4499.0
WY,2015,November,4500.0
WY,2015,December,4507.0
WY,2016,January,4445.0
WY,2016,February,4454.0
WY,2016,March,4422.0
WY,2016,April,4379.0
WY,2016,May,4404.0
WY,2016,June,4430.0
WY,2016,July,4387.0
WY,2016,August,4395.0
WY,2016,September,4358.0
WY,2016,October,4365.0
WY,2016,November,4337.0
WY,2016,December,4347.0
WY,2017,January,4352.0
WY,2017,February,4339.0
WY,2017,March,4346.0
WY,2017,April,4380.0
WY,2017,May,4383.0
WY,2017,June,4323.0
WY,2017,July,4321.0
WY,2017,August,4297.0
WY,2017,September,4332.0
WY,2017,October,4354.0
WY,2017,November,4380.0
YC,2016,December,507.0
YC,2017,January,537.0
YC,2017,February,542.0
YC,2017,March,541.0
YC,2015,March,54149.0
YC,2017,April,561.0
YC,2017,May,585.0
YC,2017,June,601.0
YC,2017,July,599.0
YC,2017,August,600.0
YC,2017,September,615.0
YC,2017,October,619.0
YC,2017,November,630.0
YC,2016,June,501.0
YC,2016,July,517.0
YC,2016,August,534.0
YC,2016,September,540.0
YC,2016,October,546.0
YC,2016,November,547.0
YC,2016,December,574.0
YC,2017,January,597.0
YC,2017,February,594.0
YC,2017,March,584.0
YC,2017,April,586.0
YC,2017,May,602.0
YC,2017,June,620.0
YC,2017,July,616.0
YC,2017,August,617.0
YC,2017,September,633.0
YC,2017,October,642.0
YC,2017,November,645.0
YC,2015,January,53516.0
YC,2015,February,54100.0
YC,2015,April,53978.0
YC,2015,May,54029.0
YC,2015,June,54107.0
YC,2015,July,54291.0
YC,2015,August,54505.0
YC,2015,September,54449.0
YC,2015,October,54572.0
YC,2015,November,54320.0
YC,2015,December,54120.0
YC,2016,January,53624.0
YC,2016,February,53421.0
YC,2016,March,53547.0
YC,2016,April,53516.0
YC,2016,May,53496.0
YC,2016,June,53435.0
YC,2016,July,53502.0
YC,2016,August,53485.0
YC,2016,September,53533.0
YC,2016,October,53545.0
YC,2016,November,53882.0
YC,2016,December,54280.0
YC,2017,January,54566.0
YC,2017,February,54403.0
YC,2017,March,54145.0
YC,2017,April,54067.0
YC,2017,May,54194.0
YC,2017,June,54245.0
YC,2017,July,54200.0
YC,2017,August,54191.0
YC,2017,September,54331.0
YC,2017,October,54287.0
YC,2017,November,54240.0
YC,2015,January,794.0
YC,2015,February,800.0
YC,2015,March,781.0
YC,2015,April,796.0
YC,2015,May,810.0
YC,2015,June,814.0
YC,2015,July,826.0
YC,2015,August,858.0
YC,2015,September,886.0
YC,2015,October,918.0
YC,2015,November,944.0
YC,2015,December,959.0
YC,2016,January,987.0
YC,2016,February,1019.0
YC,2016,March,1076.0
YC,2016,April,1118.0
YC,2016,May,1146.0
YC,2016,June,1192.0
YC,2016,July,1251.0
YC,2016,August,1279.0
YC,2016,September,1311.0
YC,2016,October,1344.0
YC,2016,November,1371.0
YC,2016,December,1424.0
YC,2017,January,1483.0
YC,2017,February,1494.0
YC,2017,March,1466.0
YC,2017,April,1468.0
YC,2017,May,1488.0
YC,2017,June,1509.0
YC,2017,July,1503.0
YC,2017,August,1497.0
YC,2017,September,1513.0
YC,2017,October,1505.0
YC,2017,November,1506.0
YC,2015,January,596.0
YC,2015,February,606.0
YC,2015,March,587.0
YC,2015,April,596.0
YC,2015,May,601.0
YC,2015,June,598.0
YC,2015,July,615.0
YC,2015,August,637.0
YC,2015,September,667.0
YC,2015,October,689.0
YC,2015,November,710.0
YC,2015,December,726.0
YC,2016,January,741.0
YC,2016,February,764.0
YC,2016,March,815.0
YC,2016,April,861.0
YC,2016,May,891.0
YC,2016,June,933.0
YC,2016,July,983.0
YC,2016,August,1014.0
YC,2016,September,1038.0
YC,2016,October,1069.0
YC,2016,November,1097.0
YC,2016,December,1136.0
YC,2017,January,1193.0
YC,2017,February,1201.0
YC,2017,March,1174.0
YC,2017,April,1177.0
YC,2017,May,1198.0
YC,2017,June,1218.0
YC,2017,July,1208.0
YC,2017,August,1201.0
YC,2017,September,1214.0
YC,2017,October,1208.0
YC,2017,November,1209.0
YC,2016,November,529.0
YC,2016,December,579.0
YC,2017,January,629.0
YC,2017,February,639.0
YC,2017,March,627.0
YC,2017,April,640.0
YC,2017,May,668.0
YC,2017,June,703.0
YC,2017,July,714.0
YC,2017,August,724.0
YC,2017,September,753.0
YC,2017,October,779.0
YC,2017,November,795.0
