state,year,month,deaths
NV,2017,February,97.85100286532949
NV,2017,March,98.019801980198
NV,2017,April,98.03646563814871
NV,2017,May,98.62637362637359
NV,2017,June,98.9130434782609
NV,2017,July,98.9130434782609
NV,2017,August,99.0489130434783
NV,2017,September,99.0489130434783
NV,2017,October,98.5313751668892
NV,2017,November,98.52744310575639
NV,2015,January,152.0
NY,2015,May,330.0
NV,2015,February,155.0
NV,2015,March,156.0
NV,2015,April,154.0
NV,2015,May,153.0
NV,2015,June,166.0
NV,2015,July,167.0
NV,2015,August,179.0
NV,2015,September,183.0
NV,2015,October,180.0
NV,2015,November,185.0
NV,2015,December,190.0
NV,2016,January,193.0
NV,2016,February,201.0
NV,2016,March,207.0
NV,2016,April,210.0
NV,2016,May,214.0
NV,2016,June,219.0
NV,2016,July,237.0
NV,2016,August,243.0
NV,2016,September,248.0
NV,2016,October,257.0
NV,2016,November,257.0
NV,2016,December,257.0
NV,2017,January,253.0
NV,2017,February,260.0
NV,2017,March,263.0
NV,2017,April,267.0
NV,2017,May,284.0
NV,2017,June,286.0
NV,2017,July,294.0
NV,2017,August,290.0
NV,2017,September,292.0
NV,2017,October,303.0
NV,2017,November,309.0
NV,2015,January,31.0
NV,2015,February,30.0
NV,2015,March,30.0
NV,2015,April,29.0
NV,2015,May,28.0
NV,2015,June,30.0
NV,2015,July,30.0
NV,2015,August,35.0
NV,2015,September,36.0
NV,2015,October,37.0
NV,2015,November,35.0
NV,2015,December,36.0
NV,2016,January,37.0
NV,2016,February,38.0
NV,2016,March,39.0
NV,2016,April,43.0
NV,2016,May,46.0
NV,2016,June,44.0
NV,2016,July,47.0
NV,2016,August,50.0
NV,2016,September,52.0
NV,2016,October,50.0
NV,2016,November,52.0
NV,2016,December,50.0
NV,2017,January,48.0
NV,2017,February,53.0
NV,2017,March,52.0
NV,2017,April,51.0
NV,2017,May,51.0
NV,2017,June,58.0
NV,2017,July,56.0
NV,2017,August,57.0
NV,2017,September,60.0
NV,2017,October,65.0
NV,2017,November,64.0
NY,2015,January,277.0
NY,2015,February,286.0
NY,2015,March,307.0
NY,2015,April,335.0
NY,2015,June,326.0
NY,2015,July,329.0
NY,2015,August,335.0
NY,2015,September,340.0
NY,2015,October,345.0
NY,2015,November,352.0
NY,2015,December,354.0
NY,2016,January,366.0
NY,2016,February,377.0
NY,2016,March,378.0
NY,2016,April,382.0
NY,2016,May,393.0
NY,2016,June,420.0
NY,2016,July,440.0
NY,2016,August,467.0
NY,2016,September,478.0
NY,2016,October,488.0
NY,2016,November,502.0
NY,2016,December,517.0
NY,2017,January,529.0
NY,2017,February,541.0
NY,2017,March,566.0
NY,2017,April,581.0
NY,2017,May,607.0
NY,2017,June,623.0
NY,2017,July,635.0
NY,2017,August,634.0
NY,2017,September,655.0
NY,2017,October,653.0
NY,2017,November,640.0
NY,2015,January,544.0
NY,2015,February,544.0
NY,2015,March,553.0
NY,2015,April,569.0
NY,2015,May,594.0
NY,2015,June,593.0
NY,2015,July,604.0
NY,2015,August,630.0
NY,2015,September,655.0
NY,2015,October,652.0
NY,2015,November,663.0
NY,2015,December,660.0
NY,2016,January,682.0
NY,2016,February,704.0
NY,2016,March,728.0
NY,2016,April,738.0
NY,2016,May,730.0
NY,2016,June,753.0
NY,2016,July,764.0
NY,2016,August,762.0
NY,2016,September,765.0
NY,2016,October,763.0
NY,2016,November,763.0
NY,2016,December,770.0
NY,2017,January,768.0
NY,2017,February,770.0
NY,2017,March,777.0
NY,2017,April,776.0
NY,2017,May,790.0
NY,2017,June,780.0
NY,2017,July,786.0
NY,2017,August,790.0
NY,2017,September,770.0
NY,2017,October,760.0
NY,2017,November,725.0
NY,2015,January,126.0
NY,2015,February,121.0
NY,2015,March,115.0
NY,2015,April,126.0
NY,2015,May,126.0
NY,2015,June,120.0
NY,2015,July,120.0
NY,2015,August,120.0
NY,2015,September,125.0
NY,2015,October,119.0
NY,2015,November,118.0
NY,2015,December,122.0
NY,2016,January,121.0
NY,2016,February,127.0
NY,2016,March,130.0
NY,2016,April,122.0
NY,2016,May,119.0
NY,2016,June,124.0
NY,2016,July,122.0
NY,2016,August,123.0
NY,2016,September,116.0
NY,2016,October,118.0
NY,2016,November,124.0
NY,2016,December,123.0
NY,2017,January,122.0
NY,2017,February,117.0
NY,2017,March,115.0
NY,2017,April,115.0
NY,2017,May,117.0
NY,2017,June,117.0
NY,2017,July,121.0
NY,2017,August,120.0
NY,2017,September,124.0
NY,2017,October,125.0
NY,2017,November,120.0
NY,2015,January,431.0
NY,2015,February,422.0
NY,2015,March,412.0
NY,2015,April,431.0
NY,2015,May,432.0
NY,2015,June,434.0
NY,2015,July,446.0
NY,2015,August,465.0
NY,2015,September,469.0
NY,2015,October,465.0
NY,2015,November,472.0
NY,2015,December,479.0
NY,2016,January,479.0
NY,2016,February,500.0
NY,2016,March,520.0
NY,2016,April,522.0
NY,2016,May,537.0
NY,2016,June,543.0
NY,2016,July,547.0
NY,2016,August,549.0
NY,2016,September,562.0
NY,2016,October,576.0
NY,2016,November,578.0
NY,2016,December,586.0
NY,2017,January,589.0
NY,2017,February,579.0
NY,2017,March,584.0
NY,2017,April,578.0
NY,2017,May,568.0
NY,2017,June,568.0
NY,2017,July,567.0
NY,2017,August,558.0
NY,2017,September,548.0
NY,2017,October,526.0
NY,2017,November,533.0
NY,2015,January,96525.0
NY,2015,February,97079.0
NY,2015,March,97885.0
NY,2015,April,98250.0
NY,2015,May,98620.0
NY,2015,June,98695.0
NY,2015,July,98964.0
NY,2015,August,99184.0
NY,2015,September,99349.0
NY,2015,October,99526.0
NY,2015,November,99173.0
NY,2015,December,98476.0
NY,2016,January,97781.0
NY,2016,February,97445.0
NY,2016,March,97131.0
NY,2016,April,97051.0
NY,2016,May,96971.0
NY,2016,June,97038.0
NY,2016,July,97055.0
NY,2016,August,97223.0
NY,2016,September,97410.0
NY,2016,October,97512.0
NY,2016,November,98048.0
NY,2016,December,98766.0
OH,2015,January,115935.0
NY,2017,January,99104.0
NY,2017,February,99226.0
NY,2017,March,99328.0
NY,2017,April,99296.0
NY,2017,May,99388.0
NY,2017,June,99738.0
NY,2017,July,99711.0
NY,2017,August,99712.0
NY,2017,September,99746.0
NY,2017,October,99421.0
NY,2017,November,99488.0
NY,2015,January,1510.0
NY,2015,February,1519.0
NY,2015,March,1535.0
NY,2015,April,1597.0
NY,2015,May,1622.0
NY,2015,June,1659.0
NY,2015,July,1694.0
NY,2015,August,1733.0
NY,2015,September,1764.0
NY,2015,October,1766.0
NY,2015,November,1789.0
NY,2015,December,1802.0
NY,2016,January,1840.0
NY,2016,February,1915.0
NY,2016,March,1978.0
NY,2016,April,2004.0
NY,2016,May,2023.0
NY,2016,June,2056.0
NY,2016,July,2084.0
NY,2016,August,2123.0
NY,2016,September,2147.0
NY,2016,October,2183.0
NY,2016,November,2219.0
NY,2016,December,2248.0
NY,2017,January,2286.0
NY,2017,February,2283.0
NY,2017,March,2323.0
OH,2015,February,116546.0
NY,2017,April,2322.0
NY,2017,May,2380.0
NY,2017,June,2419.0
NY,2017,July,2436.0
NY,2017,August,2435.0
NY,2017,September,2459.0
NY,2017,October,2416.0
NY,2017,November,2352.0
NY,2015,January,1172.0
NY,2015,February,1178.0
NY,2015,March,1198.0
NY,2015,April,1257.0
NY,2015,May,1285.0
NY,2015,June,1310.0
NY,2015,July,1348.0
NY,2015,August,1384.0
NY,2015,September,1413.0
NY,2015,October,1413.0
NY,2015,November,1445.0
NY,2015,December,1452.0
NY,2016,January,1499.0
NY,2016,February,1571.0
NY,2016,March,1621.0
NY,2016,April,1644.0
NY,2016,May,1673.0
NY,2016,June,1713.0
NY,2016,July,1752.0
NY,2016,August,1785.0
NY,2016,September,1813.0
NY,2016,October,1854.0
NY,2016,November,1880.0
NY,2016,December,1928.0
NY,2017,January,1953.0
NY,2017,February,1952.0
NY,2017,March,1987.0
NY,2017,April,1989.0
NY,2017,May,2040.0
NY,2017,June,2079.0
NY,2017,July,2092.0
NY,2017,August,2094.0
NY,2017,September,2100.0
NY,2017,October,2052.0
NY,2017,November,1997.0
NY,2015,January,95.364238410596
NY,2015,February,95.2600394996708
NY,2015,March,95.3745928338762
NY,2015,April,95.1784596117721
NY,2015,May,95.19112207151659
NY,2015,June,95.23809523809521
NY,2015,July,95.57260920897279
NY,2015,August,95.5568378534334
NY,2015,September,95.57823129251699
NY,2015,October,95.5266138165345
NY,2015,November,95.5841252096143
NY,2015,December,95.44950055493901
NY,2016,January,95.5434782608696
NY,2016,February,95.4569190600522
NY,2016,March,95.19716885743169
NY,2016,April,95.40918163672649
NY,2016,May,95.7983193277311
NY,2016,June,95.8171206225681
NY,2016,July,95.873320537428
NY,2016,August,95.9491285916156
NY,2016,September,96.08756404285049
NY,2016,October,96.4269354099863
NY,2016,November,96.52996845425871
NY,2016,December,96.797153024911
NY,2017,January,96.80664916885391
NY,2017,February,96.8900569426194
NY,2017,March,97.2018941024537
NY,2017,April,97.24375538329029
NY,2017,May,96.890756302521
NY,2017,June,96.8582058701943
NY,2017,July,96.92118226600991
NY,2017,August,96.91991786447642
NY,2017,September,96.9906466043107
NY,2017,October,96.8129139072848
NY,2017,November,96.85374149659859
NY,2015,January,41.0
NY,2015,February,41.0
NY,2015,March,45.0
NY,2015,April,39.0
NY,2015,May,37.0
NY,2015,June,34.0
NY,2015,July,32.0
NY,2015,August,36.0
NY,2015,September,37.0
NY,2015,October,35.0
NY,2015,November,34.0
NY,2015,December,36.0
NY,2016,January,45.0
NY,2016,February,47.0
NY,2016,March,46.0
NY,2016,April,55.0
NY,2016,May,61.0
NY,2016,June,68.0
NY,2016,July,72.0
NY,2016,August,74.0
NY,2016,September,76.0
NY,2016,October,78.0
NY,2016,November,85.0
NY,2016,December,90.0
NY,2017,January,85.0
NY,2017,February,92.0
NY,2017,March,100.0
NY,2017,April,101.0
NY,2017,May,107.0
NY,2017,June,108.0
NY,2017,July,113.0
NY,2017,August,119.0
NY,2017,September,121.0
NY,2017,October,125.0
NY,2017,November,122.0
NY,2015,January,248.0
NY,2015,February,268.0
NY,2015,March,298.0
NY,2015,April,332.0
NY,2015,May,354.0
NY,2015,June,375.0
NY,2015,July,404.0
NY,2015,August,430.0
NY,2015,September,457.0
NY,2015,October,471.0
NY,2015,November,515.0
NY,2015,December,532.0
NY,2016,January,569.0
NY,2016,February,626.0
NY,2016,March,671.0
NY,2016,April,706.0
NY,2016,May,751.0
NY,2016,June,809.0
NY,2016,July,856.0
NY,2016,August,898.0
NY,2016,September,940.0
NY,2016,October,996.0
NY,2016,November,1038.0
NY,2016,December,1095.0
NY,2017,January,1157.0
NY,2017,February,1189.0
NY,2017,March,1239.0
NY,2017,April,1264.0
NY,2017,May,1327.0
NY,2017,June,1377.0
NY,2017,July,1409.0
NY,2017,August,1424.0
NY,2017,September,1452.0
NY,2017,October,1426.0
NY,2017,November,1390.0
OH,2015,March,116925.0
OH,2015,April,117559.0
OH,2015,May,117995.0
OH,2015,June,118270.0
OH,2015,July,118593.0
OH,2015,August,118888.0
OH,2015,September,119011.0
OH,2015,October,119346.0
OH,2015,November,119284.0
OH,2015,December,118113.0
OH,2016,January,117030.0
OH,2016,February,117069.0
OH,2016,March,117453.0
OH,2016,April,117570.0
OH,2016,May,117613.0
OH,2016,June,117748.0
OH,2016,July,117836.0
OH,2016,August,117988.0
OH,2016,September,118330.0
OH,2016,October,118500.0
OH,2016,November,118749.0
OH,2016,December,119618.0
OH,2017,January,120604.0
OH,2017,February,121164.0
OH,2017,March,121683.0
OH,2017,April,121847.0
OH,2017,May,122149.0
OH,2017,June,122473.0
OH,2017,July,122644.0
OH,2017,August,122888.0
OH,2017,September,123101.0
OH,2017,October,123052.0
OH,2017,November,123338.0
OH,2015,January,2829.0
OH,2015,February,2828.0
OH,2015,March,2843.0
OH,2015,April,2955.0
OH,2015,May,3054.0
OH,2015,June,3051.0
OH,2015,July,3128.0
OH,2015,August,3153.0
OH,2015,September,3196.0
OH,2015,October,3222.0
OH,2015,November,3298.0
OH,2015,December,3336.0
OH,2016,January,3398.0
OH,2016,February,3452.0
OH,2016,March,3542.0
OH,2016,April,3575.0
OH,2016,May,3606.0
OH,2016,June,3652.0
OH,2016,July,3763.0
OH,2016,August,3857.0
OH,2016,September,4000.0
OH,2016,October,4121.0
OH,2016,November,4211.0
OH,2016,December,4326.0
OH,2017,January,4501.0
OH,2017,February,4709.0
OH,2017,March,4787.0
OH,2017,April,4972.0
OH,2017,May,5141.0
OH,2017,June,5291.0
OH,2017,July,5287.0
OH,2017,August,5259.0
OH,2017,September,5254.0
OH,2017,October,5219.0
OH,2017,November,5202.0
OK,2015,January,20.0
OK,2015,February,27.0
OK,2015,March,32.0
OK,2015,April,32.0
OK,2015,May,33.0
OK,2015,June,30.0
OK,2015,July,31.0
OK,2015,August,29.0
OK,2015,September,29.0
OK,2015,October,30.0
OK,2015,November,30.0
OK,2015,December,30.0
OK,2016,January,29.0
OK,2016,February,24.0
OK,2016,March,22.0
OK,2016,April,24.0
OK,2016,May,26.0
OK,2016,June,24.0
OK,2016,July,27.0
OK,2016,August,26.0
OK,2016,September,27.0
OK,2016,October,30.0
OK,2016,November,32.0
OK,2016,December,30.0
OK,2017,January,32.0
OK,2017,February,31.0
OK,2017,March,33.0
OK,2017,April,36.0
OK,2017,May,36.0
OK,2017,June,41.0
OK,2017,July,40.0
OK,2017,August,44.0
OK,2017,September,44.0
OK,2017,October,40.0
OK,2017,November,39.0
OK,2015,January,27.0
OK,2015,February,27.0
OK,2015,March,28.0
OK,2015,April,29.0
OK,2015,May,27.0
OK,2015,June,26.0
OK,2015,July,26.0
OK,2015,August,25.0
OK,2015,September,23.0
OK,2015,October,24.0
OK,2015,November,28.0
OK,2015,December,32.0
OK,2016,January,34.0
OK,2016,February,34.0
OK,2016,March,34.0
OK,2016,April,38.0
OK,2016,May,45.0
OK,2016,June,44.0
OK,2016,July,46.0
OK,2016,August,47.0
OK,2016,September,50.0
OK,2016,October,52.0
OK,2016,November,51.0
OK,2016,December,48.0
OK,2017,January,51.0
OK,2017,February,56.0
OK,2017,March,61.0
OK,2017,April,61.0
OK,2017,May,55.0
OK,2017,June,62.0
OK,2017,July,65.0
OK,2017,August,65.0
OK,2017,September,65.0
OK,2017,October,61.0
OK,2017,November,59.0
OK,2015,January,71.0
OK,2015,February,70.0
OK,2015,March,66.0
OK,2015,April,66.0
OK,2015,May,67.0
OK,2015,June,65.0
OK,2015,July,65.0
OK,2015,August,62.0
OK,2015,September,63.0
OK,2015,October,65.0
OK,2015,November,68.0
OK,2015,December,62.0
OK,2016,January,56.0
OK,2016,February,60.0
OK,2016,March,52.0
OK,2016,April,52.0
OK,2016,May,52.0
OK,2016,June,48.0
OK,2016,July,46.0
OK,2016,August,45.0
OK,2016,September,44.0
OK,2016,October,44.0
OK,2016,November,41.0
OK,2016,December,44.0
OK,2017,January,43.0
OK,2017,February,39.0
OK,2015,February,492.0
OK,2017,March,39.0
OK,2017,April,41.0
OK,2017,May,38.0
OK,2017,June,39.0
OK,2017,July,41.0
OK,2017,August,37.0
OK,2017,September,34.0
OK,2017,October,32.0
OK,2017,November,33.0
OK,2015,January,368.0
OK,2015,February,353.0
OK,2015,March,351.0
OK,2015,April,353.0
OK,2015,May,340.0
OK,2015,June,320.0
OK,2015,July,313.0
OK,2015,August,300.0
OK,2015,September,288.0
OK,2015,October,284.0
OK,2015,November,284.0
OK,2015,December,282.0
OK,2016,January,270.0
OK,2016,February,276.0
OK,2016,March,269.0
OK,2016,April,275.0
OK,2016,May,267.0
OK,2016,June,266.0
OK,2016,July,275.0
OK,2016,August,287.0
OK,2016,September,278.0
OK,2016,October,282.0
OK,2016,November,277.0
OK,2016,December,282.0
OK,2017,January,289.0
OK,2017,February,282.0
OK,2017,March,281.0
OK,2017,April,269.0
OK,2017,May,272.0
OK,2017,June,279.0
OK,2017,July,265.0
OK,2017,August,250.0
OK,2017,September,249.0
OK,2017,October,233.0
OK,2017,November,234.0
OK,2015,January,37788.0
OK,2015,February,37978.0
OK,2015,March,38043.0
OK,2015,April,38006.0
OK,2015,May,37987.0
OK,2015,June,38139.0
OK,2015,July,38193.0
OK,2015,August,38289.0
OK,2015,September,38243.0
OK,2015,October,38260.0
OK,2015,November,38278.0
OK,2015,December,38321.0
OK,2016,January,38029.0
OK,2016,February,37936.0
OK,2016,March,37812.0
OK,2016,April,37844.0
OK,2016,May,38008.0
OK,2016,June,37839.0
OK,2016,July,37797.0
OK,2016,August,37894.0
OK,2016,September,38045.0
OK,2016,October,38045.0
OK,2016,November,38040.0
OK,2016,December,38170.0
OK,2017,January,38346.0
OK,2017,February,38519.0
OK,2017,March,38618.0
OK,2017,April,38744.0
OK,2017,May,38685.0
OK,2017,June,38870.0
OK,2017,July,38998.0
OK,2017,August,39003.0
OK,2017,September,39067.0
OK,2017,October,39135.0
OK,2017,November,39290.0
OK,2015,January,794.0
OK,2015,February,773.0
OK,2015,March,771.0
OK,2015,April,766.0
OK,2015,May,752.0
OK,2015,June,738.0
OK,2015,July,733.0
OK,2015,August,727.0
OK,2015,September,718.0
OK,2015,October,723.0
OK,2015,November,727.0
OK,2015,December,722.0
OK,2016,January,696.0
OK,2016,February,710.0
OK,2016,March,698.0
OK,2016,April,712.0
OK,2016,May,734.0
OK,2016,June,727.0
OK,2016,July,752.0
OK,2016,August,768.0
OK,2016,September,761.0
OK,2016,October,776.0
OK,2016,November,776.0
OK,2016,December,803.0
OK,2017,January,831.0
OK,2017,February,834.0
OK,2017,March,845.0
OK,2017,April,848.0
OK,2017,May,829.0
OK,2017,June,849.0
OK,2017,July,848.0
OK,2017,August,818.0
OK,2017,September,821.0
OK,2017,October,791.0
OK,2017,November,791.0
OK,2015,January,505.0
OK,2015,March,487.0
OK,2015,April,496.0
OK,2015,May,482.0
OK,2015,June,470.0
OK,2015,July,463.0
OK,2015,August,444.0
OK,2015,September,432.0
OK,2015,October,431.0
OK,2015,November,434.0
OK,2015,December,427.0
OK,2016,January,411.0
OK,2016,February,420.0
OK,2016,March,409.0
OK,2016,April,410.0
OK,2016,May,414.0
OK,2016,June,401.0
OK,2016,July,411.0
OK,2016,August,425.0
OK,2016,September,420.0
OK,2016,October,425.0
OK,2016,November,418.0
OK,2016,December,432.0
OK,2017,January,448.0
OK,2017,February,446.0
OK,2017,March,448.0
OK,2017,April,447.0
OK,2017,May,438.0
OK,2017,June,452.0
OK,2017,July,450.0
OK,2017,August,428.0
OK,2017,September,424.0
OK,2017,October,401.0
OK,2017,November,402.0
OK,2015,January,96.09571788413099
OK,2015,February,96.50711513583441
OK,2015,March,96.3683527885863
OK,2015,April,96.8668407310705
OK,2015,May,96.9414893617021
OK,2015,June,96.8834688346883
OK,2015,July,96.7257844474761
OK,2015,August,96.1485557083906
OK,2015,September,96.100278551532
OK,2015,October,96.26556016597509
OK,2015,November,96.42365887207701
OK,2015,December,96.814404432133
OK,2016,January,96.551724137931
OK,2016,February,96.1971830985916
OK,2016,March,96.13180515759309
OK,2016,April,95.9269662921348
OK,2016,May,95.5040871934605
OK,2016,June,95.7359009628611
OK,2016,July,96.14361702127658
OK,2016,August,96.2239583333333
OK,2016,September,96.05781865965841
OK,2016,October,96.39175257731961
OK,2016,November,96.39175257731961
OK,2016,December,96.26400996264009
OK,2017,January,96.1492178098676
OK,2017,February,96.2829736211031
OK,2017,March,96.4497041420118
OK,2017,April,96.5801886792453
OK,2017,May,96.98431845597099
OK,2017,June,96.5842167255595
OK,2017,July,96.69811320754721
OK,2017,August,96.6992665036675
OK,2017,September,96.4677222898904
OK,2017,October,96.2073324905183
OK,2017,November,96.0809102402023
OK,2015,January,164.0
OK,2015,February,171.0
OK,2015,March,170.0
OK,2015,April,168.0
OK,2015,May,170.0
OK,2015,June,182.0
OK,2015,July,180.0
OK,2015,August,181.0
OR,2016,January,23.0
OK,2015,September,193.0
OK,2015,October,198.0
OK,2015,November,203.0
OK,2015,December,199.0
OK,2016,January,197.0
OK,2016,February,197.0
OK,2016,March,201.0
OK,2016,April,205.0
OK,2016,May,215.0
OK,2016,June,212.0
OK,2016,July,229.0
OK,2016,August,241.0
OK,2016,September,238.0
OK,2016,October,251.0
OK,2016,November,256.0
OK,2016,December,267.0
OK,2017,January,267.0
OK,2017,February,276.0
OK,2017,March,275.0
OK,2017,April,283.0
OK,2017,May,286.0
OK,2017,June,294.0
OK,2017,July,300.0
OK,2017,August,293.0
OK,2017,September,295.0
OK,2017,October,289.0
OK,2017,November,286.0
OK,2015,January,72.0
OK,2015,February,78.0
OK,2015,March,76.0
OK,2015,April,81.0
OK,2015,May,79.0
OK,2015,June,89.0
OK,2015,July,93.0
OK,2015,August,89.0
OK,2015,September,87.0
OK,2015,October,92.0
OK,2015,November,94.0
OK,2015,December,92.0
OK,2016,January,93.0
OK,2016,February,93.0
OK,2016,March,96.0
OK,2016,April,95.0
OK,2016,May,102.0
OK,2016,June,90.0
OK,2016,July,89.0
OK,2016,August,97.0
OK,2016,September,99.0
OK,2016,October,91.0
OK,2016,November,88.0
OK,2016,December,95.0
OK,2017,January,102.0
OK,2017,February,105.0
OK,2017,March,105.0
OK,2017,April,109.0
OK,2017,May,103.0
OK,2017,June,103.0
OK,2017,July,106.0
OK,2017,August,101.0
OK,2017,September,103.0
OK,2017,October,101.0
OK,2017,November,102.0
OR,2015,January,20.0
OR,2015,February,19.0
OR,2015,March,18.0
OR,2015,April,18.0
OR,2015,May,14.0
OR,2015,June,19.0
OR,2015,July,21.0
OR,2015,August,22.0
OR,2015,September,23.0
OR,2015,October,24.0
OR,2015,November,24.0
OR,2015,December,24.0
OR,2016,February,22.0
OR,2016,March,22.0
OR,2016,April,23.0
OR,2016,May,25.0
OR,2016,June,21.0
OR,2016,July,20.0
OR,2016,August,24.0
OR,2016,September,28.0
OR,2016,October,30.0
OR,2016,November,31.0
OR,2016,December,30.0
OR,2017,January,29.0
OR,2017,February,30.0
OR,2017,March,31.0
OR,2017,April,35.0
OR,2017,May,35.0
OR,2017,June,37.0
OR,2017,July,39.0
OR,2017,August,35.0
OR,2017,September,30.0
OR,2017,October,33.0
OR,2017,November,32.0
OR,2015,January,126.0
OR,2015,February,128.0
OR,2015,March,125.0
OR,2015,April,126.0
OR,2015,May,113.0
OR,2015,June,117.0
OR,2015,July,116.0
OR,2015,August,116.0
OR,2015,September,120.0
OR,2015,October,117.0
OR,2015,November,111.0
OR,2015,December,106.0
OR,2016,January,109.0
OR,2016,February,111.0
OR,2016,March,110.0
OR,2016,April,112.0
OR,2016,May,118.0
OR,2016,June,121.0
OR,2016,July,121.0
OR,2016,August,121.0
OR,2016,September,119.0
OR,2016,October,113.0
OR,2016,November,113.0
OR,2016,December,113.0
OR,2017,January,108.0
OR,2017,February,110.0
OR,2017,March,110.0
OR,2017,April,111.0
OR,2017,May,111.0
OR,2017,June,101.0
OR,2017,July,98.0
OR,2017,August,98.0
OR,2017,September,98.0
OR,2017,October,105.0
OR,2017,November,112.0
OR,2015,January,62.0
OR,2015,February,62.0
OR,2015,March,63.0
OR,2015,April,65.0
OR,2015,May,61.0
OR,2015,June,60.0
OR,2015,July,60.0
OR,2015,August,61.0
OR,2015,September,70.0
OR,2015,October,71.0
OR,2015,November,68.0
OR,2015,December,69.0
OR,2016,January,65.0
OR,2016,February,63.0
OR,2016,March,64.0
OR,2016,April,61.0
OR,2016,May,59.0
OR,2016,June,52.0
OR,2016,July,51.0
OR,2016,August,48.0
OR,2016,September,38.0
OR,2016,October,37.0
OR,2016,November,39.0
OR,2016,December,41.0
OR,2017,January,41.0
OR,2017,February,44.0
OR,2017,March,39.0
OR,2017,April,36.0
OR,2017,May,40.0
OR,2017,June,45.0
OR,2017,July,44.0
OR,2017,August,45.0
OR,2017,September,47.0
OR,2017,October,47.0
OR,2017,November,42.0
OR,2015,January,134.0
OR,2015,February,136.0
OR,2015,March,135.0
OR,2015,April,133.0
OR,2015,May,134.0
OR,2015,June,138.0
OR,2015,July,136.0
OR,2015,August,148.0
OR,2015,September,148.0
OR,2015,October,150.0
OR,2015,November,157.0
OR,2015,December,147.0
OR,2016,January,139.0
OR,2016,February,142.0
OR,2016,March,142.0
OR,2016,April,148.0
OR,2016,May,153.0
OR,2016,June,146.0
OR,2016,July,146.0
OR,2016,August,136.0
OR,2016,September,136.0
OR,2016,October,132.0
OR,2016,November,129.0
OR,2016,December,130.0
OR,2017,January,135.0
OR,2017,February,136.0
OR,2017,March,133.0
OR,2017,April,126.0
OR,2017,May,115.0
OR,2017,June,116.0
OR,2017,July,115.0
OR,2017,August,119.0
OR,2017,September,115.0
OR,2017,October,118.0
OR,2017,November,119.0
OR,2015,January,34412.0
OR,2015,February,34646.0
OR,2015,March,34773.0
OR,2015,April,34918.0
OR,2015,May,35158.0
OR,2015,June,35356.0
OR,2015,July,35470.0
OR,2015,August,35486.0
OR,2015,September,35565.0
OR,2015,October,35484.0
OR,2015,November,35629.0
OR,2015,December,35732.0
OR,2016,January,35523.0
OR,2016,February,35453.0
OR,2016,March,35596.0
OR,2016,April,35581.0
OR,2016,May,35469.0
OR,2016,June,35399.0
OR,2016,July,35468.0
OR,2016,August,35574.0
OR,2016,September,35547.0
OR,2016,October,35688.0
OR,2016,November,35668.0
OR,2016,December,35918.0
OR,2017,January,36548.0
OR,2017,February,36699.0
OR,2017,March,36640.0
OR,2017,April,36709.0
OR,2017,May,36828.0
OR,2017,June,36854.0
OR,2017,July,36884.0
OR,2017,August,36909.0
OR,2017,September,36850.0
OR,2017,October,36949.0
OR,2017,November,36867.0
OR,2015,January,520.0
OR,2015,February,519.0
OR,2015,March,515.0
OR,2015,April,517.0
OR,2015,May,501.0
OR,2015,June,506.0
OR,2015,July,502.0
OR,2015,August,515.0
OR,2015,September,523.0
OR,2015,October,510.0
OR,2015,November,504.0
OR,2015,December,497.0
OR,2016,January,491.0
OR,2016,February,495.0
OR,2016,March,503.0
OR,2016,April,510.0
OR,2016,May,525.0
OR,2016,June,521.0
OR,2016,July,511.0
OR,2016,August,495.0
OR,2016,September,488.0
OR,2016,October,483.0
OR,2016,November,484.0
OR,2016,December,496.0
OR,2017,January,504.0
OR,2017,February,511.0
OR,2017,March,502.0
OR,2017,April,505.0
OR,2017,May,498.0
OR,2017,June,491.0
OR,2017,July,501.0
OR,2017,August,513.0
OR,2017,September,524.0
OR,2017,October,539.0
OR,2017,November,540.0
OR,2015,January,340.0
OR,2015,February,343.0
OR,2015,March,339.0
OR,2015,April,341.0
OR,2015,May,326.0
OR,2015,June,335.0
OR,2015,July,331.0
OR,2015,August,344.0
OR,2015,September,351.0
OR,2015,October,347.0
OR,2015,November,340.0
OR,2015,December,328.0
OR,2016,January,323.0
OR,2016,February,330.0
OR,2016,March,329.0
OR,2016,April,332.0
OR,2016,May,344.0
OR,2016,June,333.0
OR,2016,July,330.0
OR,2016,August,317.0
OR,2016,September,310.0
OR,2016,October,303.0
OR,2016,November,306.0
OR,2016,December,306.0
OR,2017,January,309.0
OR,2017,February,315.0
OR,2017,March,311.0
OR,2017,April,309.0
OR,2017,May,307.0
OR,2017,June,311.0
OR,2017,July,312.0
OR,2017,August,319.0
OR,2017,September,320.0
OR,2017,October,331.0
OR,2017,November,333.0
OR,2015,January,92.69230769230771
OR,2015,February,92.87090558766859
OR,2015,March,92.62135922330098
OR,2015,April,92.45647969052219
OR,2015,May,92.814371257485
OR,2015,June,93.6758893280632
OR,2015,July,93.6254980079681
OR,2015,August,93.39805825242719
OR,2015,September,94.07265774378591
OR,2015,October,94.31372549019609
OR,2015,November,95.0396825396825
OR,2015,December,95.57344064386321
OR,2016,January,95.5193482688391
OR,2016,February,95.959595959596
OR,2016,March,96.2226640159046
OR,2016,April,96.6666666666667
OR,2016,May,96.38095238095242
